bug_id,"product","component","assigned_to","bug_status","resolution","opendate","changeddate"
200000,"WebKit","Page Loading","rbuis","RESOLVED","FIXED","2019-07-22 08:42:09","2020-02-24 09:24:25"
200764,"WebKit","Images","rbuis","RESOLVED","FIXED","2019-08-15 02:38:08","2020-02-22 12:29:21"
204147,"WebKit","WebCore Misc.","rbuis","RESOLVED","FIXED","2019-11-13 01:19:42","2020-02-24 07:51:17"
207902,"WebKit","New Bugs","rbuis","RESOLVED","FIXED","2020-02-18 12:32:36","2020-02-20 06:47:14"
207946,"WebKit","New Bugs","rbuis","RESOLVED","FIXED","2020-02-19 09:11:44","2020-02-19 10:00:19"
170934,"WebKit","JavaScriptCore","ross.kirsling","RESOLVED","FIXED","2017-04-18 00:37:21","2020-02-24 10:21:29"
207297,"WebKit","JavaScriptCore","ross.kirsling","RESOLVED","FIXED","2020-02-05 14:43:25","2020-02-18 12:02:21"
206621,"WebKit","Canvas","sabouhallawa","RESOLVED","FIXED","2020-01-22 15:45:29","2020-02-18 01:31:38"
207048,"WebKit","Canvas","sabouhallawa","RESOLVED","FIXED","2020-01-31 08:59:48","2020-02-18 17:13:29"
207109,"WebKit","Canvas","sabouhallawa","RESOLVED","FIXED","2020-02-03 00:11:04","2020-02-21 12:27:12"
174313,"WebKit","DOM","shvaikalesh","RESOLVED","FIXED","2017-07-10 09:34:41","2020-02-16 17:41:34"
207377,"WebKit","WebCore Misc.","sihui_liu","RESOLVED","FIXED","2020-02-07 01:51:22","2020-02-17 09:45:00"
208027,"WebKit","New Bugs","sihui_liu","RESOLVED","FIXED","2020-02-20 13:02:54","2020-02-20 16:20:17"
207674,"WebKit","New Bugs","simon.fraser","RESOLVED","FIXED","2020-02-12 19:08:25","2020-02-19 09:40:03"
208085,"WebKit","Scrolling","simon.fraser","RESOLVED","FIXED","2020-02-21 18:19:13","2020-02-24 15:47:18"
208156,"WebKit","New Bugs","simon.fraser","RESOLVED","FIXED","2020-02-24 13:54:59","2020-02-24 17:39:10"
208170,"WebKit","New Bugs","simon.fraser","RESOLVED","DUPLICATE","2020-02-24 17:16:08","2020-02-24 17:17:52"
207867,"WebKit","New Bugs","thorton","RESOLVED","FIXED","2020-02-17 15:38:01","2020-02-17 18:26:28"
207876,"WebKit","New Bugs","thorton","RESOLVED","FIXED","2020-02-17 18:41:57","2020-02-19 12:52:16"
207998,"WebKit","New Bugs","thorton","RESOLVED","FIXED","2020-02-20 01:54:25","2020-02-20 11:14:40"
208147,"WebKit","New Bugs","thorton","RESOLVED","FIXED","2020-02-24 11:00:57","2020-02-24 13:51:56"
208149,"WebKit","JavaScriptCore","ticaiolima","RESOLVED","FIXED","2020-02-24 11:57:59","2020-02-24 13:43:20"
207727,"WebKit","JavaScriptCore","tzagallo","RESOLVED","FIXED","2020-02-13 15:38:15","2020-02-15 17:32:54"
207849,"WebKit","JavaScriptCore","tzagallo","RESOLVED","FIXED","2020-02-17 11:12:05","2020-02-17 13:24:19"
207478,"WebKit","Web Template Framework","vjaquez","RESOLVED","FIXED","2020-02-10 10:24:08","2020-02-17 10:49:14"
134330,"WebKit","WebKit API","webkit-unassigned","RESOLVED","DUPLICATE","2014-06-25 20:38:12","2020-02-19 00:18:46"
134573,"WebKit","Tools / Tests","webkit-unassigned","RESOLVED","FIXED","2014-07-02 17:51:33","2020-02-19 13:55:17"
136674,"WebKit","Tools / Tests","webkit-unassigned","RESOLVED","WORKSFORME","2014-09-09 12:06:51","2020-02-19 14:28:13"
143873,"WebKit","Tools / Tests","webkit-unassigned","RESOLVED","WORKSFORME","2015-04-17 04:30:07","2020-02-19 14:30:23"
143875,"WebKit","Tools / Tests","webkit-unassigned","RESOLVED","WORKSFORME","2015-04-17 04:34:12","2020-02-19 14:32:23"
145004,"WebKit","JavaScriptCore","webkit-unassigned","RESOLVED","WORKSFORME","2015-05-14 09:24:05","2020-02-24 06:21:53"
145005,"WebKit","CSS","webkit-unassigned","RESOLVED","WORKSFORME","2015-05-14 09:24:09","2020-02-24 06:21:47"
145006,"WebKit","Layout and Rendering","webkit-unassigned","RESOLVED","WORKSFORME","2015-05-14 09:24:18","2020-02-24 06:21:41"
151030,"WebKit","Layout and Rendering","webkit-unassigned","RESOLVED","FIXED","2015-11-09 09:03:59","2020-02-19 22:41:27"
151702,"WebKit","WebKit Misc.","webkit-unassigned","RESOLVED","INVALID","2015-12-01 02:57:12","2020-02-19 03:31:51"
158205,"WebKit","Platform","webkit-unassigned","RESOLVED","FIXED","2016-05-30 07:36:57","2020-02-16 08:02:27"
170179,"WebKit","CSS","webkit-unassigned","RESOLVED","DUPLICATE","2017-03-28 09:08:23","2020-02-17 10:30:47"
183652,"WebKit","WebCore Misc.","webkit-unassigned","RESOLVED","CONFIGURATION CHANGED","2018-03-14 22:33:00","2020-02-19 21:05:33"
185448,"WebKit","Media","webkit-unassigned","RESOLVED","FIXED","2018-05-08 14:50:01","2020-02-17 13:53:36"
187984,"WebKit","Platform","webkit-unassigned","RESOLVED","FIXED","2018-07-24 19:14:40","2020-02-17 04:08:18"
191532,"WebKit","WebCore Misc.","webkit-unassigned","RESOLVED","FIXED","2018-11-11 18:28:01","2020-02-18 20:57:36"
194751,"WebKit","WebGL","webkit-unassigned","RESOLVED","DUPLICATE","2019-02-16 18:21:17","2020-02-18 16:48:08"
198181,"WebKit","New Bugs","webkit-unassigned","RESOLVED","FIXED","2019-05-23 09:48:12","2020-02-15 21:03:59"
198561,"WebKit","WebKitGTK","webkit-unassigned","RESOLVED","FIXED","2019-06-05 05:08:21","2020-02-18 13:17:32"
201048,"WebKit","Animations","webkit-unassigned","RESOLVED","FIXED","2019-08-22 12:47:00","2020-02-21 00:05:13"
201460,"WebKit","Images","webkit-unassigned","RESOLVED","FIXED","2019-09-04 07:32:07","2020-02-18 06:50:49"
202136,"WebKit","New Bugs","webkit-unassigned","RESOLVED","DUPLICATE","2019-09-23 23:50:07","2020-02-25 00:53:20"
203081,"WebKit","Animations","webkit-unassigned","RESOLVED","DUPLICATE","2019-10-17 06:57:14","2020-02-24 02:49:54"
204277,"WebKit","CSS","webkit-unassigned","RESOLVED","DUPLICATE","2019-11-16 12:22:06","2020-02-17 10:34:22"
204581,"WebKit","WebKitGTK","webkit-unassigned","RESOLVED","INVALID","2019-11-25 07:56:45","2020-02-18 05:35:12"
205053,"WebKit","WebRTC","webkit-unassigned","RESOLVED","DUPLICATE","2019-12-10 00:03:41","2020-02-24 05:46:11"
206984,"WebKit","WebKit2","webkit-unassigned","RESOLVED","FIXED","2020-01-29 20:19:35","2020-02-20 13:17:05"
207296,"WebKit","Layout and Rendering","webkit-unassigned","RESOLVED","FIXED","2020-02-05 14:30:06","2020-02-21 00:26:19"
207328,"WebKit","CSS","webkit-unassigned","RESOLVED","FIXED","2020-02-06 05:27:45","2020-02-17 01:38:14"
207379,"WebKit","WPE WebKit","webkit-unassigned","RESOLVED","FIXED","2020-02-07 02:20:41","2020-02-17 01:08:00"
207471,"WebKit","WPE WebKit","webkit-unassigned","RESOLVED","FIXED","2020-02-10 09:31:58","2020-02-17 02:13:08"
207491,"WebKit","New Bugs","webkit-unassigned","RESOLVED","FIXED","2020-02-10 12:05:00","2020-02-24 17:23:15"
207660,"WebKit","New Bugs","webkit-unassigned","RESOLVED","DUPLICATE","2020-02-12 13:43:38","2020-02-22 17:51:21"
207685,"WebKit","WebKitGTK","webkit-unassigned","RESOLVED","FIXED","2020-02-12 23:52:20","2020-02-17 01:03:32"
207686,"WebKit","WPE WebKit","webkit-unassigned","RESOLVED","FIXED","2020-02-13 03:10:52","2020-02-18 02:48:36"
207688,"WebKit","WPE WebKit","webkit-unassigned","RESOLVED","FIXED","2020-02-13 04:42:19","2020-02-18 03:13:23"
207694,"WebKit","WPE WebKit","webkit-unassigned","RESOLVED","FIXED","2020-02-13 06:50:38","2020-02-20 02:03:28"
207699,"WebKit","JavaScriptCore","webkit-unassigned","RESOLVED","INVALID","2020-02-13 09:01:47","2020-02-17 10:35:07"
207718,"WebKit","Images","webkit-unassigned","RESOLVED","FIXED","2020-02-13 13:13:55","2020-02-17 15:06:37"
207748,"WebKit","HTML Editing","webkit-unassigned","RESOLVED","FIXED","2020-02-14 00:01:42","2020-02-17 13:36:30"
207758,"WebKit","WPE WebKit","webkit-unassigned","RESOLVED","FIXED","2020-02-14 06:18:16","2020-02-20 02:32:11"
207761,"WebKit","WPE WebKit","webkit-unassigned","RESOLVED","FIXED","2020-02-14 07:15:25","2020-02-17 02:54:54"
207769,"WebKit","New Bugs","webkit-unassigned","RESOLVED","DUPLICATE","2020-02-14 08:33:45","2020-02-16 18:31:45"
207821,"WebKit","WebCore Misc.","webkit-unassigned","RESOLVED","DUPLICATE","2020-02-15 18:01:23","2020-02-16 22:56:52"
207828,"WebKit","Accessibility","webkit-unassigned","RESOLVED","FIXED","2020-02-16 15:16:43","2020-02-20 13:50:40"
207836,"WebKit","WPE WebKit","webkit-unassigned","RESOLVED","FIXED","2020-02-17 02:56:39","2020-02-20 02:40:38"
207837,"WebKit","Page Loading","webkit-unassigned","RESOLVED","FIXED","2020-02-17 05:03:46","2020-02-17 08:46:14"
207841,"WebKit","New Bugs","webkit-unassigned","RESOLVED","FIXED","2020-02-17 08:34:31","2020-02-17 13:10:32"
207851,"WebKit","Tools / Tests","webkit-unassigned","RESOLVED","DUPLICATE","2020-02-17 12:24:31","2020-02-22 16:56:50"
207873,"WebKit","Layout and Rendering","webkit-unassigned","RESOLVED","INVALID","2020-02-17 17:58:57","2020-02-17 18:27:06"
207875,"WebKit","Layout and Rendering","webkit-unassigned","RESOLVED","FIXED","2020-02-17 18:30:33","2020-02-19 19:37:01"
207889,"WebKit","Page Loading","webkit-unassigned","RESOLVED","FIXED","2020-02-18 06:20:22","2020-02-18 13:58:19"
207914,"WebKit","Tools / Tests","webkit-unassigned","RESOLVED","FIXED","2020-02-18 15:07:26","2020-02-19 11:47:15"
207915,"WebKit","Tools / Tests","webkit-unassigned","RESOLVED","DUPLICATE","2020-02-18 15:09:57","2020-02-18 15:33:58"
207930,"WebKit","Platform","webkit-unassigned","RESOLVED","FIXED","2020-02-19 01:26:18","2020-02-20 12:07:17"
207934,"WebKit","Layout and Rendering","webkit-unassigned","RESOLVED","INVALID","2020-02-19 07:32:09","2020-02-19 07:47:38"
207951,"WebKit","New Bugs","webkit-unassigned","RESOLVED","CONFIGURATION CHANGED","2020-02-19 11:03:21","2020-02-19 21:16:48"
207975,"WebKit","Layout and Rendering","webkit-unassigned","RESOLVED","FIXED","2020-02-19 17:03:30","2020-02-20 18:58:01"
207981,"WebKit","Forms","webkit-unassigned","RESOLVED","INVALID","2020-02-19 18:00:46","2020-02-19 18:45:19"
208002,"WebKit","WPE WebKit","webkit-unassigned","RESOLVED","FIXED","2020-02-20 05:10:40","2020-02-21 03:05:43"
208004,"WebKit","Web Inspector","webkit-unassigned","RESOLVED","FIXED","2020-02-20 07:15:26","2020-02-20 08:38:34"
208010,"WebKit","New Bugs","webkit-unassigned","RESOLVED","DUPLICATE","2020-02-20 09:13:08","2020-02-22 17:51:25"
208032,"WebKit","Animations","webkit-unassigned","RESOLVED","INVALID","2020-02-20 14:43:41","2020-02-20 16:32:41"
208054,"WebKit","Layout and Rendering","webkit-unassigned","RESOLVED","FIXED","2020-02-21 07:28:41","2020-02-21 09:51:46"
208061,"WebKit","Web Audio","webkit-unassigned","RESOLVED","DUPLICATE","2020-02-21 09:17:59","2020-02-22 17:48:37"
208164,"WebKit","WebKit Misc.","webkit-unassigned","RESOLVED","FIXED","2020-02-24 16:11:20","2020-02-24 17:09:15"
208169,"WebKit","Accessibility","webkit-unassigned","RESOLVED","FIXED","2020-02-24 16:39:06","2020-02-24 22:22:18"
205322,"WebKit","HTML Editing","wenson_hsieh","RESOLVED","FIXED","2019-12-16 19:37:13","2020-02-24 09:29:14"
207352,"WebKit","WebKit Misc.","wenson_hsieh","RESOLVED","FIXED","2020-02-06 14:05:50","2020-02-21 12:23:50"
207824,"WebKit","Tools / Tests","wenson_hsieh","RESOLVED","FIXED","2020-02-15 20:43:55","2020-02-16 13:48:26"
207899,"WebKit","HTML Editing","wenson_hsieh","RESOLVED","FIXED","2020-02-18 10:51:52","2020-02-18 15:15:48"
207919,"WebKit","Tools / Tests","wenson_hsieh","RESOLVED","FIXED","2020-02-18 15:47:31","2020-02-18 20:15:17"
207929,"WebKit","WebKit2","wenson_hsieh","RESOLVED","FIXED","2020-02-18 21:43:22","2020-02-19 12:05:03"
207939,"WebKit","HTML Editing","wenson_hsieh","RESOLVED","FIXED","2020-02-19 08:36:16","2020-02-19 12:40:14"
208043,"WebKit","Forms","wenson_hsieh","RESOLVED","FIXED","2020-02-20 22:38:42","2020-02-21 11:03:36"
208072,"WebKit","WebCore Misc.","wenson_hsieh","RESOLVED","FIXED","2020-02-21 12:48:06","2020-02-21 13:39:07"
208086,"WebKit","Tools / Tests","wenson_hsieh","RESOLVED","FIXED","2020-02-21 19:43:54","2020-02-24 11:15:22"
208096,"WebKit","Tools / Tests","wenson_hsieh","RESOLVED","FIXED","2020-02-22 15:32:18","2020-02-22 18:30:12"
208113,"WebKit","WebKit2","wenson_hsieh","RESOLVED","FIXED","2020-02-23 14:40:05","2020-02-24 10:05:27"
208137,"WebKit","WebKit Misc.","wenson_hsieh","RESOLVED","FIXED","2020-02-24 08:06:25","2020-02-24 10:57:19"
208037,"WebKit","WebKit Misc.","wilander","RESOLVED","FIXED","2020-02-20 16:09:53","2020-02-20 17:25:38"
198133,"WebKit","Service Workers","youennf","RESOLVED","FIXED","2019-05-22 10:56:26","2020-02-17 13:27:41"
206958,"WebKit","Tools / Tests","youennf","RESOLVED","FIXED","2020-01-29 13:13:11","2020-02-18 09:24:26"
207509,"WebKit","Platform","youennf","RESOLVED","FIXED","2020-02-10 14:20:19","2020-02-20 14:11:50"
207548,"WebKit","WebRTC","youennf","RESOLVED","FIXED","2020-02-11 06:51:47","2020-02-18 10:20:16"
207661,"WebKit","Service Workers","youennf","RESOLVED","FIXED","2020-02-12 13:46:39","2020-02-17 18:49:19"
207721,"WebKit","Service Workers","youennf","RESOLVED","FIXED","2020-02-13 14:33:42","2020-02-17 12:43:14"
207739,"WebKit","Service Workers","youennf","RESOLVED","FIXED","2020-02-13 19:18:02","2020-02-18 19:26:35"
207794,"WebKit","WebCore Misc.","youennf","RESOLVED","FIXED","2020-02-14 14:52:06","2020-02-17 12:47:14"
207801,"WebKit","Page Loading","youennf","RESOLVED","FIXED","2020-02-14 17:22:09","2020-02-16 18:12:12"
207803,"WebKit","Service Workers","youennf","RESOLVED","FIXED","2020-02-14 18:17:13","2020-02-17 11:26:28"
207855,"WebKit","Page Loading","youennf","RESOLVED","FIXED","2020-02-17 13:33:02","2020-02-17 15:46:16"
207862,"WebKit","Page Loading","youennf","RESOLVED","FIXED","2020-02-17 14:59:57","2020-02-17 17:37:16"
207892,"WebKit","Media","youennf","RESOLVED","FIXED","2020-02-18 08:47:38","2020-02-18 11:43:12"
207893,"WebKit","Media","youennf","RESOLVED","FIXED","2020-02-18 08:48:56","2020-02-18 10:58:10"
207903,"WebKit","Page Loading","youennf","RESOLVED","FIXED","2020-02-18 12:51:12","2020-02-18 15:09:07"
207913,"WebKit","Page Loading","youennf","RESOLVED","FIXED","2020-02-18 15:00:56","2020-02-18 17:07:12"
207922,"WebKit","Media","youennf","RESOLVED","FIXED","2020-02-18 16:24:25","2020-02-18 19:39:48"
207924,"WebKit","Media","youennf","RESOLVED","FIXED","2020-02-18 16:48:08","2020-02-18 20:51:16"
207926,"WebKit","Media","youennf","RESOLVED","FIXED","2020-02-18 19:44:13","2020-02-19 12:55:17"
207940,"WebKit","Tools / Tests","youennf","RESOLVED","FIXED","2020-02-19 08:43:12","2020-02-19 14:10:29"
207950,"WebKit","WebRTC","youennf","RESOLVED","FIXED","2020-02-19 11:01:03","2020-02-19 19:52:15"
208009,"WebKit","WebRTC","youennf","RESOLVED","FIXED","2020-02-20 09:09:01","2020-02-20 11:18:19"
208011,"WebKit","Media","youennf","RESOLVED","FIXED","2020-02-20 09:14:12","2020-02-20 11:37:12"
208127,"WebKit","Page Loading","youennf","RESOLVED","FIXED","2020-02-24 02:21:30","2020-02-24 08:42:24"
208136,"WebKit","WebRTC","youennf","RESOLVED","FIXED","2020-02-24 07:49:53","2020-02-24 12:07:12"
208143,"WebKit","Service Workers","youennf","RESOLVED","FIXED","2020-02-24 09:37:27","2020-02-24 11:01:59"
206343,"WebKit","DOM","ysuzuki","RESOLVED","FIXED","2020-01-16 02:49:20","2020-02-24 17:39:04"
207336,"WebKit","WebAssembly","ysuzuki","RESOLVED","DUPLICATE","2020-02-06 09:02:52","2020-02-15 13:58:47"
207715,"WebKit","JavaScriptCore","ysuzuki","RESOLVED","FIXED","2020-02-13 12:23:43","2020-02-17 14:58:55"
207827,"WebKit","JavaScriptCore","ysuzuki","RESOLVED","FIXED","2020-02-16 02:50:58","2020-02-24 14:46:13"
207882,"WebKit","Page Loading","ysuzuki","RESOLVED","FIXED","2020-02-18 00:57:28","2020-02-20 14:23:41"
208162,"WebKit","Web Template Framework","ysuzuki","RESOLVED","FIXED","2020-02-24 15:51:25","2020-02-24 18:58:48"
208172,"WebKit","Web Template Framework","ysuzuki","RESOLVED","FIXED","2020-02-24 17:42:22","2020-02-24 23:04:20"
208173,"WebKit","New Bugs","ysuzuki","RESOLVED","FIXED","2020-02-24 18:48:12","2020-02-24 19:20:15"
187313,"WebKit","Layout and Rendering","zalan","RESOLVED","CONFIGURATION CHANGED","2018-07-03 19:18:29","2020-02-18 08:30:40"
191413,"WebKit","Layout and Rendering","zalan","RESOLVED","CONFIGURATION CHANGED","2018-11-07 21:12:20","2020-02-18 08:31:26"
199987,"WebKit","Layout and Rendering","zalan","RESOLVED","CONFIGURATION CHANGED","2019-07-20 21:44:35","2020-02-18 08:29:11"
207740,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-13 19:20:48","2020-02-17 14:51:02"
207802,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-14 17:50:24","2020-02-16 16:47:57"
207805,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-14 21:05:48","2020-02-15 07:17:42"
207814,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-15 05:35:42","2020-02-17 13:39:39"
207817,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-15 16:59:24","2020-02-16 07:09:52"
207818,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-15 17:05:06","2020-02-16 07:15:00"
207820,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-15 17:44:37","2020-02-16 07:18:59"
207822,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-15 18:32:49","2020-02-16 07:23:58"
207823,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-15 19:31:22","2020-02-16 07:38:40"
207825,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-15 20:54:44","2020-02-16 07:43:10"
207829,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-16 17:38:37","2020-02-17 12:23:47"
207830,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-16 19:00:49","2020-02-17 10:05:42"
207832,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-16 20:36:02","2020-02-17 13:11:11"
207833,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-16 21:39:29","2020-02-17 07:53:48"
207846,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-17 10:21:51","2020-02-17 13:07:18"
207869,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-17 16:30:43","2020-02-18 10:40:01"
207878,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-17 20:30:48","2020-02-18 08:03:01"
207879,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-17 20:59:54","2020-02-18 07:18:35"
207907,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-18 13:06:28","2020-02-18 16:31:53"
207921,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-18 15:59:48","2020-02-18 21:42:45"
207923,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-18 16:25:37","2020-02-18 17:23:56"
207937,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-19 08:25:11","2020-02-19 11:30:27"
207945,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-19 09:09:31","2020-02-19 10:15:09"
207956,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-19 13:16:53","2020-02-19 16:50:05"
207966,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-19 14:38:33","2020-02-19 16:48:15"
207983,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-19 18:43:06","2020-02-20 07:36:52"
207994,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-19 21:36:27","2020-02-20 07:19:42"
208006,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-20 08:02:09","2020-02-20 08:44:46"
208008,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-20 09:08:58","2020-02-20 14:59:31"
208013,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-20 10:10:18","2020-02-20 13:14:57"
208020,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-20 11:19:24","2020-02-20 19:40:44"
208055,"WebKit","Frames","zalan","RESOLVED","FIXED","2020-02-21 07:49:37","2020-02-24 16:40:20"
208107,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-23 10:59:23","2020-02-24 08:12:59"
208108,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-23 11:05:47","2020-02-24 09:44:14"
208109,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-23 11:11:44","2020-02-24 13:15:27"
208112,"WebKit","Layout and Rendering","zalan","RESOLVED","FIXED","2020-02-23 14:03:30","2020-02-24 23:39:35"
207881,"WebKit","New Bugs","zan","RESOLVED","FIXED","2020-02-17 23:22:31","2020-02-18 22:57:17"
207787,"WebKit","New Bugs","zhifei_fang","RESOLVED","FIXED","2020-02-14 13:34:53","2020-02-18 15:08:58"
15921,"WebKit","HTML Editing","webkit-unassigned","RESOLVED","DUPLICATE","2007-11-09 07:26:13","2020-02-17 15:10:26"
207843,"WebKit","New Bugs","webkit-unassigned","CLOSED","DUPLICATE","2020-02-17 09:13:57","2020-02-18 14:30:12"
207896,"WebKit","Canvas","webkit-unassigned","CLOSED","DUPLICATE","2020-02-18 09:28:50","2020-02-18 09:53:29"
